make all && bin/test_stats --gtest_filter=Stats.Opt
mkdir -p `dirname tmp/test_stats.cpp.d`
c++ -pthread -Iinclude -g -O2 -std=c++17 -fPIC -Ilib/googletest-1.8.1/googletest/include -Ilib/googletest-1.8.1/googlemock/include -MM -MT 'tmp/test_stats.cpp.o' src/test_stats.cpp > tmp/test_stats.cpp.d
mkdir -p `dirname tmp/test_stats.cpp.o`
c++ -pthread -Iinclude -g -O2 -std=c++17 -fPIC -Ilib/googletest-1.8.1/googletest/include -Ilib/googletest-1.8.1/googlemock/include -c -o tmp/test_stats.cpp.o src/test_stats.cpp
mkdir -p `dirname bin/test_stats`
c++ -pthread -Iinclude -g -O2 -std=c++17 -fPIC -Ilib/googletest-1.8.1/googletest/include -Ilib/googletest-1.8.1/googlemock/include -o bin/test_stats tmp/test_stats.cpp.o tmp/messenger.cpp.o tmp/rng.cpp.o tmp/deck.cpp.o tmp/hello.cpp.o tmp/search.cpp.o tmp/card.cpp.o  lib/libgooglemock-1.8.1.so lib/libgoogletest-1.8.1.so
Note: Google Test filter = Stats.Opt
[==========] Running 1 test from 1 test case.
[----------] Global test environment set-up.
[----------] 1 test from Stats
[ RUN      ] Stats.Opt
n,cipherZth,cipherOffset,cutZth,cutOffset,cipherMean,cipherSd,cipher2Mean,cipher2Sd,cutMean,cutSd,cut2Mean,cut2Sd,xyMean,xySd
10,2,35,2,38,0.853945,2.13986,19.9305,22.5979,2.6207,1.91295,66.7693,1.95992,332.957,9.86098
10,2,35,2,39,-0.0333279,1.95883,24.7698,1.13053,1.25964,1.34946,63.6386,3.71624,330.691,0.461504
10,2,35,3,-1,5.89912,11.248,32.7409,38.3117,7.45956,14.8569,327.781,7.94005,327.887,9.37984
10,2,35,3,0,1.5885,5.28447,42.6445,11.5523,0.0800665,5.1066,324.959,1.72527,33.8284,10.4674
10,2,35,3,1,-0.480931,0.990963,8.98162,3.52098,0.681915,0.538769,64.7327,0.19074,64.526,0.931224
10,2,35,3,2,0.837256,2.88428,10.165,7.47108,-1.41638,0.468386,66.7439,5.788,66.0729,5.07628
10,2,35,3,3,-0.625025,0.789921,12.0794,22.4748,-1.84778,0.260845,67.2365,10.104,69.095,18.5448
10,2,35,3,4,3.23124,7.65767,17.7771,26.2658,2.02452,5.93585,69.6461,14.0323,69.0237,11.0948
10,2,35,3,5,3.44104,4.66292,17.0977,23.2948,3.01335,6.75062,37.2972,15.501,325.529,2.68242
10,2,35,3,35,2.23102,1.7831,11.1194,2.98533,1.28486,1.77679,33.5609,1.70521,324.861,0.235882
10,2,35,3,36,0.903686,3.3119,24.2113,5.79898,2.72177,4.93369,69.2895,8.4971,67.3865,2.13735
10,2,35,3,37,-1.38407,0.492555,8.91113,6.14324,0.387986,1.8617,63.4513,6.72131,64.8974,3.63266
10,2,35,3,38,-0.881466,2.64868,9.94597,9.69111,-1.16079,1.41161,65.0587,2.98832,66.8009,5.80201
10,2,35,3,39,0.664728,2.00809,9.39929,2.70773,-1.45116,0.259881,64.8398,1.86305,64.7632,3.44369
10,2,35,4,-1,1.13537,5.39569,44.1234,11.82,0.0882776,5.11126,325.054,1.72048,35.0413,10.4657
10,2,35,4,0,-0.786199,1.56009,19.7312,4.19311,-2.91548,4.21468e-08,2991.03,nan,33.1454,4.4885
10,2,35,4,1,4.38377,14.9063,22.6601,44.914,2.95444,9.80423,333.108,10.791,83.8487,32.1906
10,2,35,4,2,0.219164,0.853397,6.55838,4.1096,0.978817,1.43917,330.279,0.180742,74.4151,2.08395
10,2,35,4,3,0.944784,3.84373,8.7789,11.3026,0.648213,0.208898,330.731,1.60473,76.7423,7.72488
10,2,35,4,4,1.05697,3.66066,13.5757,10.7609,-0.0718792,4.48405,330.483,0.540106,76.0538,4.35887
10,2,35,4,5,1.23707,4.92547,17.361,20.6538,1.75996,7.62848,326.095,4.52653,330.292,4.49838
10,2,35,4,35,0.209975,3.19848,14.3514,13.1644,0.302891,3.74027,325.27,1.33111,329.303,0.897619
10,2,35,4,36,3.54098,4.94773,24.0262,15.252,2.25544,3.29737,331.793,3.47269,78.918,13.8894
10,2,35,4,37,-0.085001,6.5711,15.3907,19.3903,-0.689771,6.10572,331.379,4.49636,77.2555,14.3137
10,2,35,4,38,-1.88638,0.272177,4.15004,6.09883,-1.21671,1.00282,330.481,0.716704,74.8831,4.46114
10,2,35,4,39,-0.3192,0.893565,16.8437,1.28655,-1.38946,0.708882,330.544,0.185084,74.4971,0.216609
10,2,35,5,-1,1.74595,14.6693,30.1615,58.6921,-2.91548,4.21468e-08,2991.03,nan,43.587,56.8739
10,2,35,5,0,1.7607,3.61385,14.4984,2.99746,-0.953408,0.509952,324.527,0.0530251,31.4488,1.49703
10,2,35,5,1,1.92833,4.28292,21.4628,16.4853,2.47653,6.51613,325.402,2.03422,35.5371,11.4678
10,2,35,5,2,-0.97826,2.08672,16.1573,6.61671,0.261395,2.41592,324.68,0.698301,32.8691,8.63914
10,2,35,5,3,0.724642,1.17758,19.862,5.80522,-0.82951,1.09862,324.726,0.273189,33.1365,6.21201
10,2,35,5,4,-0.959186,0.691984,11.8295,6.75387,-1.44084,0.509582,324.581,0.422989,32.0576,6.50075
10,2,35,5,5,0.469806,0.155255,30.4954,0.13927,0.327589,0.212562,324.497,0.00762237,325.192,0.0107747
10,2,35,5,35,28.5539,129.526,106.431,333.633,30.4023,138.731,390.372,309.408,378.215,249.805
10,2,35,5,36,-1.82188,0.379964,22.5876,3.43482,-1.16214,2.02415,324.503,0.15479,30.3267,2.83747
10,2,35,5,37,0.160891,1.79041,12.8645,1.35594,-1.43333,0.759984,324.556,0.0978319,31.423,2.66834
10,2,35,5,38,1.86317,3.87468,21.1415,10.2048,3.78757,2.9133,325.392,0.896011,35.7932,8.39893
10,2,35,5,39,4.72645,2.27477,30.5289,4.71106,2.97305,2.623,325.291,0.418937,35.667,5.94262
10,2,36,0,-1,2.36657,6.18976,16.8376,15.2087,3.13149,3.51894,325.205,1.25671,67.8103,7.04075
10,2,36,0,0,-0.621679,0.45546,11.5048,6.65201,-0.358031,3.99938,324.803,1.29186,363.616,4.24146
10,2,36,0,1,-1.74447,0.445211,6.4615,1.06687,-1.43709,0.782155,63.7933,2.28088,75.4263,2.98757
10,2,36,0,2,-0.978235,0.512248,6.54994,2.68155,-0.867254,0.578227,65.0242,3.79442,76.5312,3.87473
10,2,36,0,3,-0.63288,2.04625,10.2845,7.23907,-0.291785,3.23236,65.376,2.45032,76.0965,1.64735
10,2,36,0,4,1.17182,4.7196,16.8856,6.57092,1.93686,3.50652,69.792,7.57496,42.7101,1.80832
10,2,36,0,5,2.0804,3.58308,18.9143,8.96198,-1.30251,1.15053,33.8118,5.97543,76.1972,5.13815
10,2,36,0,35,0.759263,1.21325,15.845,3.18005,-1.34781,0.837014,31.9117,6.26606,74.172,1.59256
10,2,36,0,36,-0.183755,0.194765,10.8145,0.202791,-0.252995,0.131497,64.3193,0.114217,334.803,0.0438784
10,2,36,0,37,-1.4251,0.111313,5.92733,0.592537,0.590738,0.982569,64.1849,1.1099,75.3003,0.47862
10,2,36,0,38,0.0717607,1.86949,4.12952,5.54173,0.291176,1.23311,65.202,2.35869,35.287,1.90853
10,2,36,0,39,-0.222952,2.02815,11.751,1.03133,-0.600199,0.984822,64.0772,3.81239,78.2346,2.63284
10,2,36,1,-1,-0.506693,0.466748,10.0263,1.13807,-1.19594,0.340796,324.534,0.105073,362.947,2.27035
10,2,36,1,0,69.0823,330.775,216.425,974.518,82.268,399.268,602.452,1332.11,562.409,1140.6
10,2,36,1,1,1.4003,5.09048,17.2298,13.8617,0.95647,3.54577,64.8193,9.77606,74.8879,9.4247
10,2,36,1,2,0.888729,1.92481,13.6472,4.26917,2.07757,2.93711,59.8141,3.92769,65.8562,2.50292
10,2,36,1,3,-0.749761,1.71795,10.8097,5.02719,1.20103,4.22688,64.8205,3.17772,72.6041,5.91985
10,2,36,1,4,0.782227,1.19501,13.5418,3.39615,0.392167,0.670088,63.3455,5.80688,60.3141,8.81973
10,2,36,1,5,3.0561,6.26132,21.9748,17.9628,2.19414,4.43541,33.4616,11.7878,68.7134,11.0528
10,2,36,1,35,4.95423,7.31449,26.6161,19.5347,2.89289,3.73998,36.1989,11.5612,71.0334,11.8555
10,2,36,1,36,3.11428,6.67119,15.9972,18.3334,3.90089,8.14404,66.942,11.0085,334.929,1.98366
10,2,36,1,37,-1.70482,0.321598,8.97379,2.4913,-0.0438934,1.06583,63.5396,3.57006,60.3274,2.79419
10,2,36,1,38,0.998238,3.28854,12.1961,4.31391,0.734357,2.67667,66.4521,3.08415,37.1281,3.27297
10,2,36,1,39,0.866023,2.75458,13.6551,7.11528,2.20765,2.68591,66.3142,2.61374,67.9104,2.25488
10,2,36,2,-1,-0.342447,1.78999,13.1419,6.67706,-0.718169,2.49639,324.824,0.742859,324.669,0.547912
10,2,36,2,0,1.10628,6.9334,19.1077,17.9908,2.24767,8.11402,325.342,2.58113,331.033,2.93452
10,2,36,2,1,1.83283,1.50284,30.7206,2.16465,3.53626,1.65076,66.0068,1.92825,324.865,0.102028
10,2,36,2,2,-0.967654,0.606604,16.9756,2.48646,-1.59955,0.223545,63.3058,1.81527,330.254,0.0896905
10,2,36,2,3,0.971841,7.0215,10.0713,22.0409,-0.336563,3.85081,67.4812,15.9822,330.98,3.85319
10,2,36,2,4,2.45936,2.41724,17.156,3.10954,0.740849,1.55673,66.758,4.23756,330.746,0.50543
10,2,36,2,5,6.74431,9.1955,28.6977,25.8119,3.23198,5.97409,39.5312,21.4501,331.945,4.68946
10,2,36,2,35,4.42347,3.7531,22.6198,5.36267,1.67699,1.95685,34.8818,2.56766,330.871,1.09727
10,2,36,2,36,0.342511,2.27296,65.0337,4.21578,0.342511,2.27296,65.0337,4.21578,2991.05,0.0232432
10,2,36,2,37,1.21762,9.92866,17.8878,30.1193,0.0567587,6.05416,69.4709,15.222,331.475,3.51589
10,2,36,2,38,1.22521,2.12622,15.9593,5.57464,3.53426,5.41131,68.044,4.37298,330.873,0.833977
10,2,36,2,39,-1.23668,0.886147,13.6005,1.99219,0.840845,1.56625,64.8737,4.61607,330.386,0.379898
10,2,36,3,-1,3.60216,10.7805,29.369,33.9247,6.7531,13.8868,327.491,7.75917,332.819,7.60751
10,2,36,3,0,-0.134863,1.96091,51.1797,2.50109,-0.773421,0.808593,324.661,0.107894,65.8898,0.859342
10,2,36,3,1,-0.104175,5.93206,27.9918,96.5499,1.68377,5.56234,86.5415,104.744,84.9915,64.3616
10,2,36,3,2,-1.45006,1.13891,8.22362,13.2849,-1.30511,0.453812,66.0229,6.7568,37.3186,8.44035
10,2,36,3,3,-1.99733,0.374672,8.90029,6.07235,-1.39338,1.68488,65.8123,2.19328,74.4271,6.29836
10,2,36,3,4,2.5205,6.75038,16.5777,23.7293,3.34703,7.74966,69.5203,13.2223,63.1524,11.9587
10,2,36,3,5,2.76739,2.65231,14.1556,3.7849,1.32751,1.77885,33.6953,1.76298,77.8187,1.13667
10,2,36,3,35,2.4579,2.85342,13.87,3.92126,1.13942,1.93586,33.584,1.80382,77.7999,1.14399
10,2,36,3,36,1.74764,2.90905,16.5424,10.367,3.22438,4.87689,69.0359,9.07387,334.614,0.612222
10,2,36,3,37,-0.289107,3.14606,19.2576,13.936,1.19603,3.15884,66.3006,8.67618,41.4267,9.45529
10,2,36,3,38,0.650416,3.68597,9.54181,9.88026,-1.19009,1.61193,64.7831,2.78634,64.6928,3.18913
10,2,36,3,39,2.98148,4.15658,17.6069,9.48795,-1.50333,0.45605,64.3639,0.504324,67.8685,2.49519
10,2,36,4,-1,0.264406,2.51012,52.3656,5.72503,-1.09634,0.872096,324.733,0.536297,65.9319,1.83837
10,2,36,4,0,2.95345,21.1448,25.1562,56.0401,-2.91548,4.21468e-08,2991.03,nan,74.2829,47.0524
10,2,36,4,1,2.88441,12.6493,18.1419,43.5995,1.60894,9.42772,333.02,10.7939,82.333,27.4189
10,2,36,4,2,0.338449,0.942217,8.01046,5.13669,0.559413,1.71635,330.361,0.260325,35.0282,2.60587
10,2,36,4,3,1.55149,2.5694,10.0588,2.64465,1.35331,2.13418,330.196,0.180116,78.9924,0.214148
10,2,36,4,4,2.2048,6.57765,17.1031,30.0481,1.59647,6.00715,332.549,9.06645,45.2139,22.504
10,2,36,4,5,-0.736453,3.05345,17.6456,8.61558,0.450472,3.6863,324.98,1.11546,80.9247,5.241
10,2,36,4,35,-1.64965,0.231921,17.5546,6.63675,0.462905,2.4238,324.812,0.537908,82.007,6.12814
10,2,36,4,36,2.40667,2.44644,16.4942,6.33823,3.15264,4.09894,330.795,0.641064,335.448,0.487273
10,2,36,4,37,-0.948321,1.36342,11.3553,17.3219,-0.668741,6.10264,331.211,4.43616,38.5408,11.2395
10,2,36,4,38,-0.443221,1.43401,5.25156,4.47454,-1.23299,0.938248,330.359,0.525969,77.2518,1.71251
10,2,36,4,39,-1.08305,1.02742,19.7636,13.0903,-0.841557,1.23401,330.759,0.517326,79.1676,3.78335
10,2,36,5,-1,-1.57201,0.442464,14.8696,4.18985,-2.91548,4.21468e-08,2991.03,nan,65.7045,4.58302
10,2,36,5,0,-1.40696,0.538347,15.9684,4.06569,-0.999013,0.715618,324.556,0.215357,65.0367,3.61315
10,2,36,5,1,1.93244,4.22613,14.3846,7.06015,1.10754,2.76134,324.844,0.485684,33.9348,4.78083
10,2,36,5,2,2.76183,7.1299,13.8356,15.8229,2.49583,7.66436,325.412,2.35024,35.5784,13.6027
10,2,36,5,3,-0.139639,0.577449,9.43732,4.28209,-1.13799,0.5209,324.625,0.231791,31.8177,2.99586
10,2,36,5,4,3.92001,24.3165,32.9169,73.5529,1.6913,14.6755,332.197,36.9516,52.7276,67.4926
10,2,36,5,5,-0.887375,0.441565,18.812,2.25123,0.54374,0.456985,324.589,0.239778,29.9845,1.38319
10,2,36,5,35,-1.06043,0.553293,19.7044,2.91632,0.691235,0.591661,324.68,0.314856,29.4808,1.83579
10,2,36,5,36,-1.29824,0.463986,4.56281,3.46513,0.0679375,2.88376,324.534,0.135318,324.576,0.115929
10,2,36,5,37,0.498476,1.5938,19.6069,2.51106,-1.28775,0.695495,324.572,0.0864994,31.1921,3.01407
10,2,36,5,38,2.09848,2.20882,18.3649,6.74893,4.39869,2.28863,325.349,0.718038,34.7496,6.26796
10,2,36,5,39,9.09741,30.1739,37.3019,93.7962,11.515,39.1557,335.948,50.955,54.0898,82.8745
10,2,37,0,-1,0.997017,3.32777,13.6619,7.75614,2.92272,2.63349,324.857,0.548403,66.439,0.670633
10,2,37,0,0,0.265785,8.89132,16.5094,41.5622,0.774603,9.18672,327.162,12.7027,365.241,16.7962
10,2,37,0,1,-0.277162,5.31634,10.5283,17.3937,-0.219642,3.88212,68.346,12.4908,78.6382,5.3125
10,2,37,0,2,0.13567,4.41491,13.3025,18.2851,0.365632,3.46344,68.2773,5.62818,79.8343,5.11338
10,2,37,0,3,-1.63083,1.38666,8.94548,4.43444,-0.97415,0.677303,64.3707,0.980954,38.6223,2.58066
10,2,37,0,4,2.10023,3.58045,17.861,16.0843,1.67397,3.30189,70.3066,15.6819,83.8486,12.1119
10,2,37,0,5,-0.61544,2.71082,14.371,4.27083,-1.36988,0.846603,32.7713,5.13223,74.5134,0.79806
10,2,37,0,35,-0.882561,2.24983,20.5131,33.1622,-1.37216,0.884857,37.6046,28.2133,76.1904,8.78384
10,2,37,0,36,-0.385068,0.137712,9.46958,0.191252,-0.316471,0.157248,64.2981,0.149292,35.7892,0.173251
10,2,37,0,37,-1.44334,0.306359,9.73975,7.77707,-0.0225358,1.06045,64.9858,1.67185,334.872,0.895788
10,2,37,0,38,0.359653,1.84949,8.99107,2.27387,0.554236,1.68145,65.1439,2.22958,77.8195,0.902182
10,2,37,0,39,0.751774,1.61141,15.3371,13.6129,-0.285691,1.22929,68.6891,10.9206,80.6619,11.6617
10,2,37,1,-1,-1.54736,0.117174,7.89364,0.18647,-1.09678,0.128728,324.513,0.00450168,361.759,0.190875
10,2,37,1,0,-0.105039,2.17066,11.6337,3.17243,-1.13583,0.847838,324.679,0.0939135,324.573,0.109017
10,2,37,1,1,3.19153,6.27674,16.7368,18.3246,0.884468,4.26051,66.0688,11.3142,76.188,6.84792
10,2,37,1,2,0.339031,2.31809,14.8056,8.18866,2.11498,3.12784,60.2424,4.14463,73.3191,2.34726
10,2,37,1,3,1.71115,4.51116,18.0812,6.92226,1.4244,4.20724,65.8826,2.61585,60.0718,3.99233
10,2,37,1,4,1.38045,1.35892,14.9208,10.8878,0.441407,0.67645,63.7818,6.2522,76.059,3.42351
10,2,37,1,5,2.02172,5.48853,23.5842,15.9161,2.292,4.56779,35.0063,13.0182,70.1113,10.7818
10,2,37,1,35,4.08851,8.99881,25.036,20.2231,2.25947,4.32505,36.6647,18.4577,71.6481,18.0101
10,2,37,1,36,0.929783,4.89294,15.8685,13.3746,3.23661,7.21079,65.6004,8.10054,41.0648,7.41233
10,2,37,1,37,-1.72542,0.770655,7.54259,3.37809,-0.0640238,1.53622,62.3816,1.74516,334.239,1.38622
10,2,37,1,38,1.90516,2.71304,14.195,7.64761,1.74508,2.67784,66.3503,3.15406,68.1821,3.96146
10,2,37,1,39,-0.268705,1.62747,6.84533,9.25084,2.37659,3.28262,66.6869,3.50593,72.7733,2.13164
10,2,37,2,-1,1.39335,4.65387,14.6,9.05211,-0.0720652,3.30391,324.995,1.01717,324.815,0.771046
10,2,37,2,0,3.38256,9.30717,17.9082,20.3429,3.71176,8.89409,325.731,2.76202,331.342,2.26631
10,2,37,2,1,2.16127,2.96197,16.8553,6.54444,3.1551,2.63679,69.3976,8.10156,330.909,0.549936
10,2,37,2,2,-1.21039,0.80511,14.1208,5.87749,-1.72127,0.309889,65.5414,12.1809,325.013,2.26912
10,2,37,2,3,1.61155,12.3438,24.29,27.0716,-0.292383,3.83792,67.2401,16.0323,331.275,4.98751
10,2,37,2,4,10.2137,27.4063,37.4165,51.4906,4.9177,14.8739,75.7606,30.8106,334.483,12.2221
10,2,37,2,5,3.61363,8.47124,22.2983,26.7577,3.06979,6.0194,38.521,21.696,331.911,5.95223
10,2,37,2,35,2.65939,4.21718,16.9079,8.51988,1.57719,1.98183,35.0276,2.40746,330.941,0.889302
10,2,37,2,36,2.22488,3.20374,24.8371,15.337,2.09025,6.4966,68.9148,10.9695,331.096,2.36212
10,2,37,2,37,1.29866,8.35553,69.7032,18.3839,1.29866,8.35553,69.7032,18.3839,2991.17,0.465922
10,2,37,2,38,2.59147,2.87951,13.4797,3.68312,3.21489,1.77209,66.4502,1.93302,330.576,0.0570773
10,2,37,2,39,-1.04575,0.672006,17.94,5.40813,2.39689,3.05244,65.0819,5.22606,330.598,0.414412
10,2,37,3,-1,1.17061,7.65097,13.491,17.7709,1.61736,7.5716,325.149,2.46194,330.849,2.02632
10,2,37,3,0,1.55358,6.83193,50.6126,11.8684,1.01013,7.06816,325.497,2.45177,69.6001,12.3559
10,2,37,3,1,0.0475634,0.571115,11.0026,4.9639,0.586303,0.867994,64.4454,1.38039,72.1485,2.17485
10,2,37,3,2,0.340168,5.04061,15.075,13.5418,-1.10537,1.90203,69.8908,9.75028,73.2491,5.05881
10,2,37,3,3,-1.3347,0.493653,8.75818,8.5834,-1.83817,0.279636,66.9055,10.1753,63.6417,27.0038
10,2,37,3,4,-0.60782,3.39228,7.48336,9.80106,0.617812,3.99906,65.5993,3.52501,69.8991,6.834
10,2,37,3,5,4.32648,2.76414,19.9061,2.2025,1.47981,1.70807,33.9194,1.55088,78.2125,3.71936
10,2,37,3,35,4.1959,2.48412,19.4153,1.20158,1.49844,1.61383,33.6097,1.48575,77.5634,3.0369
10,2,37,3,36,0.249042,2.77945,13.5614,8.69194,2.42355,4.5307,68.2851,8.1533,63.7187,3.81045
10,2,37,3,37,0.830553,4.7393,16.1589,12.2473,1.12522,2.72491,66.1231,7.53124,334.598,0.939019
10,2,37,3,38,-1.45489,0.308851,6.77689,3.53155,-1.36056,0.851362,63.9556,1.02011,66.5731,4.22083
10,2,37,3,39,0.800999,2.20544,12.6508,5.38468,-1.46609,0.281405,64.8114,1.92113,72.5951,2.24222
10,2,37,4,-1,-0.0138105,5.07425,49.5334,8.95236,-0.157319,5.16843,325.079,1.71327,65.9173,8.39607
10,2,37,4,0,-0.685835,2.29603,22.4349,18.6155,-2.91548,4.21468e-08,2991.03,nan,67.2684,8.69592
10,2,37,4,1,1.64824,3.78387,13.8037,9.25325,0.923514,4.7269,330.765,0.46448,78.4217,6.58056
10,2,37,4,2,0.216289,1.23874,12.4585,6.64038,0.428683,1.87051,330.281,0.327586,76.8612,3.44272
10,2,37,4,3,1.80737,1.07602,6.85764,3.05158,2.26085,3.13785,330.118,0.266067,40.228,5.37382
10,2,37,4,4,0.338761,4.05315,14.2402,12.2955,0.0659751,4.44034,330.579,0.700966,77.5222,3.44021
10,2,37,4,5,2.2596,7.16179,26.5842,14.5419,1.20911,5.8079,325.639,1.81366,84.3096,4.63788
10,2,37,4,35,7.45402,28.7791,52.0939,121.879,8.94162,31.493,339.266,62.0236,107.574,107.325
10,2,37,4,36,3.52259,5.15668,19.3755,15.5682,5.10397,4.39264,331.564,2.54751,81.9995,9.75553
10,2,37,4,37,-1.00892,0.633819,11.3031,1.6494,-1.89706,0.268688,330.29,0.486631,334.831,0.66661
10,2,37,4,38,-1.08487,0.895119,7.85084,6.72757,-1.23798,1.00163,330.477,0.723129,78.1609,2.65516
10,2,37,4,39,0.905613,3.40016,12.9438,10.1979,-1.10707,1.03289,330.654,0.410002,77.0358,5.05006
10,2,37,5,-1,-0.82217,1.92355,17.4851,3.65142,-2.91548,4.21468e-08,2991.03,nan,63.59,1.80881
10,2,37,5,0,-0.0849341,2.53232,6.50925,1.54198,-0.937128,0.571932,324.519,0.0524251,64.1404,3.11939
10,2,37,5,1,1.76049,4.33158,14.1245,6.05369,1.25418,2.65805,324.882,0.477507,33.0944,8.0652
10,2,37,5,2,2.39935,5.07084,14.5546,15.5401,1.55373,5.95462,325.109,1.80008,33.5521,11.3658
10,2,37,5,3,-0.992819,0.386954,28.8564,1.70852,-0.526329,0.934553,324.678,0.173113,40.0575,0.551413
10,2,37,5,4,-1.11705,0.401724,10.5317,2.35493,-1.18601,0.426338,324.474,0.0353729,29.4983,0.578391
10,2,37,5,5,-0.469248,0.696231,21.6767,1.3695,0.437322,0.311455,324.526,0.144944,29.6153,0.578208
10,2,37,5,35,-0.46759,0.693696,21.6344,1.38444,0.446204,0.301349,324.527,0.1463,29.6673,0.600728
10,2,37,5,36,-1.39166,0.502726,13.5536,1.3783,-0.221583,2.77685,324.522,0.12754,31.4468,0.589341
10,2,37,5,37,2.91913,11.8813,15.5417,38.7565,0.520713,8.89147,327.551,14.2968,326.684,9.97459
10,2,37,5,38,1.4706,2.0672,19.6703,2.49581,4.17988,2.60825,325.319,0.734968,36.3714,4.25132
10,2,37,5,39,5.51385,2.50342,22.6637,6.19785,4.2906,2.25853,325.459,0.530297,32.1288,2.63185
10,2,38,0,-1,1.7674,3.13275,15.3844,7.46526,4.04623,3.1987,325.151,0.598837,68.1712,4.67886
10,2,38,0,0,0.800858,0.68448,9.93166,13.4409,-0.331434,3.97382,324.78,1.2934,362.282,3.36056
10,2,38,0,1,-1.32371,2.10134,9.2945,9.48758,-0.59823,2.80795,64.1156,6.48609,76.2107,4.98371
10,2,38,0,2,1.56239,6.51695,14.6222,19.87,1.86141,6.2739,68.3846,12.8636,44.3609,15.5047
10,2,38,0,3,-1.16692,2.04763,6.14513,6.85353,-0.768336,2.33818,64.8743,1.988,77.2481,4.49839
10,2,38,0,4,3.0559,3.45151,17.9997,5.42396,2.7753,3.38735,68.0171,6.13522,40.18,2.24736
10,2,38,0,5,2.57222,14.5488,16.3614,33.523,1.75305,12.4711,37.828,25.8219,80.017,22.0726
10,2,38,0,35,-0.873943,1.75144,9.26315,7.48494,-1.26251,1.13685,33.4657,6.00086,74.993,1.89003
10,2,38,0,36,0.237985,0.34196,9.48511,0.227529,-0.295994,0.153895,64.2881,0.148917,77.4347,0.267631
10,2,38,0,37,-1.37724,0.850969,11.8823,8.11971,0.442746,1.14067,64.5442,1.78542,77.3521,2.79637
10,2,38,0,38,0.375137,1.57394,11.826,3.70364,0.319303,1.22484,64.8315,1.94723,334.965,0.232823
10,2,38,0,39,2.03063,3.06126,10.7485,7.24743,0.174108,2.13973,65.711,4.09305,78.0299,2.62908
10,2,38,1,-1,1.00879,0.249852,7.27808,0.277037,-1.09219,0.157277,324.513,0.00492459,361.567,0.187982
10,2,38,1,0,4.7222,17.8308,30.203,73.1863,6.79737,37.3228,336.457,56.3931,334.948,49.6843
10,2,38,1,1,4.1011,3.68042,18.5865,12.0542,0.674058,3.11041,65.1585,8.43906,66.3193,5.97968
10,2,38,1,2,1.91516,4.49198,13.8798,5.20045,2.24946,3.16747,61.5628,4.23539,60.0176,2.90455
10,2,38,1,3,0.243902,3.18377,10.0164,4.08812,1.24679,4.1588,63.4225,3.2757,72.391,3.78633
10,2,38,1,4,3.92595,0.227681,13.4518,1.26954,0.531313,0.152036,63.8356,2.36194,38.6569,1.84326
10,2,38,1,5,4.55454,7.41832,22.8635,21.972,3.90323,6.2099,37.8653,15.9794,72.8029,13.6462
10,2,38,1,35,1.38647,4.10884,13.3385,13.6564,1.47455,3.99153,31.2685,10.3554,66.8076,7.70774
10,2,38,1,36,2.42656,6.42786,24.4398,43.8757,6.1479,12.3591,74.9042,34.7614,73.8432,20.0309
10,2,38,1,37,-1.06861,0.899836,12.3344,2.50646,0.258562,1.67279,61.9216,2.01246,67.8508,3.00159
10,2,38,1,38,2.06057,3.60767,13.2838,6.20008,1.29594,2.75622,66.736,3.53514,334.512,1.03416
10,2,38,1,39,2.23526,3.33305,11.7553,6.65845,2.521,2.92533,66.5252,2.6579,71.3071,5.33745
10,2,38,2,-1,70.161,330.549,220.915,973.628,83.2401,399.078,602.765,1332.04,515.148,912.222
10,2,38,2,0,3.95405,6.59523,21.0237,19.5127,4.36819,9.20854,325.919,2.82658,331.177,2.84117
10,2,38,2,1,4.46328,2.15254,20.7853,8.42559,3.26861,2.26379,68.5296,7.22586,330.908,0.677212
10,2,38,2,2,-1.08167,0.584736,11.8313,0.778261,-1.65663,0.198293,63.2012,1.96582,330.331,0.446576
10,2,38,2,3,-0.452832,0.982,8.69477,1.84524,-1.09721,0.248135,63.8136,0.842374,324.574,0.109246
10,2,38,2,4,1.87142,2.63811,16.2695,5.42761,1.16912,1.06928,66.4395,2.05955,330.637,0.100038
10,2,38,2,5,4.75772,11.7782,29.5038,30.4907,3.8139,8.24962,43.1291,29.7971,333.076,8.32018
10,2,38,2,35,0.915031,2.01235,20.236,7.0044,1.02569,1.93097,33.9071,2.42759,330.613,0.423311
10,2,38,2,36,5.42515,18.5042,31.1294,55.4062,4.00416,16.1866,73.6051,45.0556,335.824,25.0356
10,2,38,2,37,-0.693882,5.50408,17.6229,17.0216,0.236492,5.99453,66.7132,13.3402,331.11,4.34101
10,2,38,2,38,4.33526,5.23269,67.5261,4.28328,4.33526,5.23269,67.5261,4.28328,2991.16,0.296529
10,2,38,2,39,-0.508642,1.79931,19.3923,4.82353,1.01869,1.59713,64.435,4.63655,330.403,0.764186
10,2,38,3,-1,2.3765,4.41077,16.2908,12.7092,2.26376,6.26885,325.243,1.72208,330.6,0.155695
10,2,38,3,0,0.596121,4.83651,65.6764,34.2296,-0.117191,5.17262,328.476,16.4583,73.0537,33.2762
10,2,38,3,1,-0.544737,1.02253,4.89169,3.39918,0.670064,0.62966,64.746,0.198068,39.5214,1.94274
10,2,38,3,2,-0.813864,2.12136,11.9153,11.6639,-0.556653,2.47234,65.2064,5.54957,60.3831,5.64758
